person_id,SERIALNO,SPORDER,PUMA,AGEP,SEX,PWGTP,SCHL,RAC1P
2022HU1143573-02,2022HU1143573,02,00200,66,1,31,20,1
2022HU1144397-01,2022HU1144397,01,00100,30,2,22,16,1
2022HU1144397-02,2022HU1144397,02,00100,36,1,24,20,8
2022HU1144397-03,2022HU1144397,03,00100,12,2,49,09,8
2022HU1144397-04,2022HU1144397,04,00100,9,1,49,06,8
2022HU1144397-05,2022HU1144397,05,00100,6,1,49,03,8
2022HU1144397-06,2022HU1144397,06,00100,2,2,49,,8
2022HU1145057-01,2022HU1145057,01,00400,20,2,606,14,1
2022HU1145057-02,2022HU1145057,02,00400,26,1,575,20,1
2022HU1145088-01,2022HU1145088,01,00400,60,1,76,17,1
2022HU1145088-02,2022HU1145088,02,00400,82,2,106,15,9
2022HU1145608-01,2022HU1145608,01,00400,45,1,25,16,9
2022HU1146226-01,2022HU1146226,01,00300,66,2,27,19,9
2022HU1146226-02,2022HU1146226,02,00300,61,1,69,20,1
2022HU1147738-01,2022HU1147738,01,00400,23,1,93,20,1
2022HU1148275-01,2022HU1148275,01,00100,31,2,135,21,1
2022HU1149303-01,2022HU1149303,01,00400,46,2,53,21,1
2022HU1150014-01,2022HU1150014,01,00200,84,2,42,16,1
2022HU1150086-01,2022HU1150086,01,00100,60,2,460,24,1
2022HU1150086-02,2022HU1150086,02,00100,68,1,493,24,1
2022HU1150832-01,2022HU1150832,01,00100,75,1,62,21,1
2022HU1150832-02,2022HU1150832,02,00100,74,2,98,19,1
2022HU1151001-01,2022HU1151001,01,00400,34,2,134,21,1
2022HU1151001-02,2022HU1151001,02,00400,37,1,104,21,8
2022HU1151001-03,2022HU1151001,03,00400,9,1,127,06,9
2022HU1151910-01,2022HU1151910,01,00100,67,2,26,21,1
2022HU1151910-02,2022HU1151910,02,00100,67,1,19,19,1
2022HU1151912-01,2022HU1151912,01,00100,63,1,243,20,1
2022HU1152092-01,2022HU1152092,01,00500,78,1,44,22,1
2022HU1152092-02,2022HU1152092,02,00500,80,2,44,16,1
2022HU1152593-01,2022HU1152593,01,00500,35,2,48,19,1
2022HU1152593-02,2022HU1152593,02,00500,44,1,52,20,1
2022HU1152593-03,2022HU1152593,03,00500,14,1,58,10,1
2022HU1152593-04,2022HU1152593,04,00500,12,1,58,09,1
2022HU1152593-05,2022HU1152593,05,00500,14,1,59,11,1
2022HU1153594-01,2022HU1153594,01,00400,69,2,40,18,1
2022HU1153594-02,2022HU1153594,02,00400,70,1,46,15,1
2022HU1154102-01,2022HU1154102,01,00200,55,1,25,22,1
2022HU1154102-02,2022HU1154102,02,00200,49,2,25,19,1
2022HU1154173-01,2022HU1154173,01,00300,36,1,112,19,1
2022HU1154173-02,2022HU1154173,02,00300,34,2,113,21,1
2022HU1154173-03,2022HU1154173,03,00300,5,2,161,02,1
2022HU1154364-01,2022HU1154364,01,00300,37,1,37,22,1
2022HU1154855-01,2022HU1154855,01,00500,68,2,22,19,3
2022HU1154855-02,2022HU1154855,02,00500,77,1,8,21,3
2022HU1155186-01,2022HU1155186,01,00100,50,1,72,22,1
2022HU1155186-02,2022HU1155186,02,00100,47,2,55,20,1
2022HU1155186-03,2022HU1155186,03,00100,17,1,66,14,1
2022HU1155186-04,2022HU1155186,04,00100,15,1,66,12,1
2022HU1155225-01,2022HU1155225,01,00500,53,1,58,16,1
2022HU1155225-02,2022HU1155225,02,00500,46,2,67,22,1
2022HU1155868-01,2022HU1155868,01,00400,49,2,41,21,1
2022HU1155868-02,2022HU1155868,02,00400,56,1,72,22,1
2022HU1155868-03,2022HU1155868,03,00400,13,2,57,10,1
2022HU1155960-01,2022HU1155960,01,00400,73,2,51,19,1
2022HU1155960-02,2022HU1155960,02,00400,25,1,25,16,3
2022HU1155994-01,2022HU1155994,01,00300,27,1,96,19,6
2022HU1155994-02,2022HU1155994,02,00300,32,2,94,20,1
2022HU1155994-03,2022HU1155994,03,00300,29,2,80,19,1
2022HU1157648-01,2022HU1157648,01,00300,32,2,20,19,9
2022HU1157648-02,2022HU1157648,02,00300,33,1,224,18,8
2022HU1157648-03,2022HU1157648,03,00300,8,1,86,05,9
2022HU1157648-04,2022HU1157648,04,00300,6,1,87,03,9
2022HU1158221-01,2022HU1158221,01,00500,33,2,117,19,1
2022HU1158221-02,2022HU1158221,02,00500,38,1,83,17,1
2022HU1158221-03,2022HU1158221,03,00500,13,1,138,11,1
2022HU1158221-04,2022HU1158221,04,00500,12,2,99,09,1
2022HU1158952-01,2022HU1158952,01,00300,74,2,91,22,1
2022HU1158952-02,2022HU1158952,02,00300,72,1,79,24,1
2022HU1159484-01,2022HU1159484,01,00500,74,2,66,21,1
2022HU1160120-01,2022HU1160120,01,00300,38,2,114,21,1
2022HU1160120-02,2022HU1160120,02,00300,37,1,128,20,1
2022HU1160120-03,2022HU1160120,03,00300,3,1,84,01,1
2022HU1160168-01,2022HU1160168,01,00400,56,1,100,23,1
2022HU1160168-02,2022HU1160168,02,00400,53,2,82,21,1
2022HU1160647-01,2022HU1160647,01,00200,32,1,18,16,1
2022HU1160647-02,2022HU1160647,02,00200,28,2,34,20,1
2022HU1160690-01,2022HU1160690,01,00200,24,2,74,21,1
2022HU1160690-02,2022HU1160690,02,00200,24,2,92,21,1
2022HU1160690-03,2022HU1160690,03,00200,22,2,92,20,1
2022HU1161825-01,2022HU1161825,01,00400,44,2,263,19,1
2022HU1161825-02,2022HU1161825,02,00400,47,1,182,21,1
2022HU1161825-03,2022HU1161825,03,00400,18,2,353,16,1
2022HU1161825-04,2022HU1161825,04,00400,14,1,294,11,1
2022HU1163620-01,2022HU1163620,01,00300,24,2,191,16,1
2022HU1163620-02,2022HU1163620,02,00300,25,2,104,20,1
2022HU1163902-01,2022HU1163902,01,00500,45,2,50,21,1
2022HU1163902-02,2022HU1163902,02,00500,45,1,97,19,1
2022HU1163902-03,2022HU1163902,03,00500,14,2,84,11,1
2022HU1163902-04,2022HU1163902,04,00500,12,1,67,08,1
2022HU1164320-01,2022HU1164320,01,00300,57,1,94,15,1
2022HU1165733-01,2022HU1165733,01,00400,19,1,53,16,7
2022HU1165848-01,2022HU1165848,01,00200,30,1,13,20,1
2022HU1166418-01,2022HU1166418,01,00200,26,2,152,21,1
2022HU1166418-02,2022HU1166418,02,00200,26,1,350,22,1
2022HU1166418-03,2022HU1166418,03,00200,1,2,92,,1
2022HU1166725-01,2022HU1166725,01,00400,33,2,258,19,1
2022HU1166725-02,2022HU1166725,02,00400,37,1,232,19,1
2022HU1166725-03,2022HU1166725,03,00400,8,1,249,05,1
2022HU1166725-04,2022HU1166725,04,00400,4,1,252,01,1
2022HU1167305-01,2022HU1167305,01,00500,64,2,17,20,1
2022HU1167996-01,2022HU1167996,01,00300,38,1,120,21,1
2022HU1167996-02,2022HU1167996,02,00300,39,2,135,20,6
2022HU1167996-03,2022HU1167996,03,00300,9,2,90,06,9
2022HU1168211-01,2022HU1168211,01,00200,45,1,28,24,1
2022HU1168211-02,2022HU1168211,02,00200,44,2,35,16,1
2022HU1168211-03,2022HU1168211,03,00200,44,2,35,20,1
2022HU1168211-04,2022HU1168211,04,00200,42,2,33,17,1
2022HU1168211-05,2022HU1168211,05,00200,37,2,35,18,1
2022HU1168211-06,2022HU1168211,06,00200,21,2,20,16,1
2022HU1168211-07,2022HU1168211,07,00200,21,2,21,17,1
2022HU1168211-08,2022HU1168211,08,00200,21,2,20,20,1
2022HU1168211-09,2022HU1168211,09,00200,17,2,25,14,1
2022HU1168211-10,2022HU1168211,10,00200,4,2,9,01,1
2022HU1168211-11,2022HU1168211,11,00200,4,1,28,01,1
2022HU1168358-01,2022HU1168358,01,00400,51,1,106,16,1
2022HU1168358-02,2022HU1168358,02,00400,17,1,157,16,1
2022HU1168409-01,2022HU1168409,01,00400,41,2,104,21,1
2022HU1168409-02,2022HU1168409,02,00400,44,1,108,19,1
2022HU1168409-03,2022HU1168409,03,00400,14,2,84,11,1
2022HU1168409-04,2022HU1168409,04,00400,12,1,115,09,1
2022HU1168409-05,2022HU1168409,05,00400,8,1,115,05,1
2022HU1169195-01,2022HU1169195,01,00400,52,2,171,17,1
2022HU1169195-02,2022HU1169195,02,00400,55,1,262,20,1
2022HU1169195-03,2022HU1169195,03,00400,25,1,163,20,1
2022HU1169452-01,2022HU1169452,01,00200,54,2,10,22,1
2022HU1169808-01,2022HU1169808,01,00200,56,1,246,20,1
2022HU1169972-01,2022HU1169972,01,00400,81,2,68,16,1
2022HU1170967-01,2022HU1170967,01,00100,37,2,112,20,1
2022HU1170967-02,2022HU1170967,02,00100,46,1,109,21,1
2022HU1170967-03,2022HU1170967,03,00100,4,2,123,01,1
2022HU1170967-04,2022HU1170967,04,00100,2,1,100,,1
2022HU1170967-05,2022HU1170967,05,00100,16,2,147,11,1
2022HU1171126-01,2022HU1171126,01,00300,46,2,68,21,8
2022HU1171126-02,2022HU1171126,02,00300,45,1,128,09,8
2022HU1171126-03,2022HU1171126,03,00300,18,2,109,18,8
2022HU1171126-04,2022HU1171126,04,00300,18,2,109,18,8
2022HU1171126-05,2022HU1171126,05,00300,10,2,45,08,8
2022HU1171126-06,2022HU1171126,06,00300,9,1,101,06,8
2022HU1172271-01,2022HU1172271,01,00400,75,2,65,21,1
2022HU1172467-01,2022HU1172467,01,00500,55,1,321,16,1
2022HU1172954-01,2022HU1172954,01,00200,66,1,15,20,1
2022HU1174308-01,2022HU1174308,01,00500,68,2,48,17,1
2022HU1174308-02,2022HU1174308,02,00500,70,1,51,19,1
2022HU1175422-01,2022HU1175422,01,00100,69,2,100,22,1
2022HU1175422-02,2022HU1175422,02,00100,72,1,73,16,1
2022HU1175559-01,2022HU1175559,01,00400,37,1,124,18,1
2022HU1175559-02,2022HU1175559,02,00400,25,2,147,13,1
2022HU1175559-03,2022HU1175559,03,00400,3,1,137,01,1
2022HU1175559-04,2022HU1175559,04,00400,4,1,140,02,1
2022HU1175881-01,2022HU1175881,01,00500,78,1,45,20,1
2022HU1176510-01,2022HU1176510,01,00200,92,2,166,19,1
2022HU1177077-01,2022HU1177077,01,00300,31,1,20,20,1
2022HU1177077-02,2022HU1177077,02,00300,28,2,30,16,9
2022HU1177077-03,2022HU1177077,03,00300,5,1,34,02,9
2022HU1177077-04,2022HU1177077,04,00300,3,1,40,01,9
2022HU1177095-01,2022HU1177095,01,00500,55,1,117,16,1
2022HU1177095-02,2022HU1177095,02,00500,60,2,112,19,1
2022HU1179315-01,2022HU1179315,01,00400,77,2,179,19,9
2022HU1179315-02,2022HU1179315,02,00400,47,2,216,21,9
2022HU1179521-01,2022HU1179521,01,00400,27,1,154,21,1
2022HU1179521-02,2022HU1179521,02,00400,30,2,131,21,1
2022HU1180530-01,2022HU1180530,01,00200,34,2,45,19,1
2022HU1180530-02,2022HU1180530,02,00200,11,1,42,08,1
2022HU1181987-01,2022HU1181987,01,00500,66,2,39,22,1
2022HU1181987-02,2022HU1181987,02,00500,67,1,47,22,1
2022HU1182731-01,2022HU1182731,01,00100,65,1,24,16,8
2022HU1182731-02,2022HU1182731,02,00100,36,2,15,14,8
2022HU1182731-03,2022HU1182731,03,00100,14,1,60,11,8
2022HU1182731-04,2022HU1182731,04,00100,10,1,61,08,8
2022HU1182731-05,2022HU1182731,05,00100,7,2,61,04,8
2022HU1182731-06,2022HU1182731,06,00100,0,2,17,,8
2022HU1182778-01,2022HU1182778,01,00300,65,1,52,20,1
2022HU1183059-01,2022HU1183059,01,00300,26,2,144,19,1
2022HU1183059-02,2022HU1183059,02,00300,25,1,165,19,1
2022HU1183059-03,2022HU1183059,03,00300,1,2,89,,1
2022HU1184411-01,2022HU1184411,01,00400,19,2,177,19,1
2022HU1184411-02,2022HU1184411,02,00400,21,2,93,16,1
2022HU1184482-01,2022HU1184482,01,00100,61,2,57,22,1
2022HU1184482-02,2022HU1184482,02,00100,66,1,60,16,1
2022HU1186680-01,2022HU1186680,01,00500,71,2,54,16,1
2022HU1186680-02,2022HU1186680,02,00500,71,1,57,16,1
2022HU1186739-01,2022HU1186739,01,00100,38,1,72,20,1
2022HU1186739-02,2022HU1186739,02,00100,37,2,61,19,1
2022HU1186739-03,2022HU1186739,03,00100,13,2,77,09,1
2022HU1186739-04,2022HU1186739,04,00100,8,1,84,05,1
2022HU1187253-01,2022HU1187253,01,00400,47,1,273,21,1
2022HU1187253-02,2022HU1187253,02,00400,51,2,267,16,1
2022HU1187253-03,2022HU1187253,03,00400,17,2,228,14,1
2022HU1187373-01,2022HU1187373,01,00100,45,2,54,18,1
2022HU1187373-02,2022HU1187373,02,00100,17,1,118,14,1
2022HU1187373-03,2022HU1187373,03,00100,44,2,102,18,1
2022HU1187925-01,2022HU1187925,01,00100,73,2,42,22,1
2022HU1187925-02,2022HU1187925,02,00100,67,1,55,19,1
2022HU1189537-01,2022HU1189537,01,00300,65,1,93,20,1
2022HU1189537-02,2022HU1189537,02,00300,76,2,161,19,1
2022HU1189537-03,2022HU1189537,03,00300,32,2,154,19,1
2022HU1189542-01,2022HU1189542,01,00400,61,1,84,20,1
2022HU1190215-01,2022HU1190215,01,00200,55,2,192,17,1
2022HU1190215-02,2022HU1190215,02,00200,31,1,100,16,1
2022HU1190530-01,2022HU1190530,01,00400,41,1,107,20,1
2022HU1190530-02,2022HU1190530,02,00400,48,1,86,19,1
2022HU1190725-01,2022HU1190725,01,00200,43,2,66,20,1
2022HU1190725-02,2022HU1190725,02,00200,44,1,68,21,1
2022HU1190725-03,2022HU1190725,03,00200,19,1,43,16,1
2022HU1191064-01,2022HU1191064,01,00400,38,1,98,20,1
2022HU1191724-01,2022HU1191724,01,00500,71,1,144,19,1
2022HU1191724-02,2022HU1191724,02,00500,71,2,134,19,1
2022HU1191921-01,2022HU1191921,01,00500,49,1,195,16,1
2022HU1191996-01,2022HU1191996,01,00400,32,1,101,19,1
2022HU1191996-02,2022HU1191996,02,00400,28,2,120,16,1
2022HU1191996-03,2022HU1191996,03,00400,5,1,112,02,1
2022HU1191996-04,2022HU1191996,04,00400,2,1,113,,1
2022HU1192800-01,2022HU1192800,01,00500,28,1,302,16,1
2022HU1192800-02,2022HU1192800,02,00500,26,2,310,16,1
2022HU1192800-03,2022HU1192800,03,00500,3,1,401,01,1
2022HU1192884-01,2022HU1192884,01,00100,67,1,90,16,1
2022HU1192884-02,2022HU1192884,02,00100,66,2,71,19,1
2022HU1193483-01,2022HU1193483,01,00100,56,1,37,01,9
2022HU1193483-02,2022HU1193483,02,00100,54,2,48,16,9
2022HU1193483-03,2022HU1193483,03,00100,33,2,52,16,9
2022HU1193483-04,2022HU1193483,04,00100,31,1,59,16,9
2022HU1193483-05,2022HU1193483,05,00100,14,1,108,10,9
2022HU1194208-01,2022HU1194208,01,00500,42,1,87,20,1
2022HU1194208-02,2022HU1194208,02,00500,42,2,123,21,1
2022HU1194208-03,2022HU1194208,03,00500,15,1,143,11,1
2022HU1194208-04,2022HU1194208,04,00500,75,2,53,16,1
2022HU1194292-01,2022HU1194292,01,00100,75,1,104,20,1
2022HU1194292-02,2022HU1194292,02,00100,68,2,136,18,1
2022HU1194750-01,2022HU1194750,01,00500,58,1,18,22,8
2022HU1194750-02,2022HU1194750,02,00500,51,2,6,24,8
2022HU1194843-01,2022HU1194843,01,00100,72,1,157,16,1
2022HU1195221-01,2022HU1195221,01,00200,65,2,26,19,1
2022HU1195221-02,2022HU1195221,02,00200,70,1,34,20,1
2022HU1195337-01,2022HU1195337,01,00100,80,2,50,23,1
2022HU1195337-02,2022HU1195337,02,00100,80,1,44,21,1
2022HU1195414-01,2022HU1195414,01,00400,66,1,82,19,1
2022HU1195438-01,2022HU1195438,01,00500,67,1,19,20,2
2022HU1195438-02,2022HU1195438,02,00500,66,2,22,20,3
2022HU1195527-01,2022HU1195527,01,00200,72,1,146,20,1
2022HU1195527-02,2022HU1195527,02,00200,51,2,224,23,1
2022HU1195527-03,2022HU1195527,03,00200,3,2,67,01,1
2022HU1196194-01,2022HU1196194,01,00200,92,1,130,11,1
2022HU1196194-02,2022HU1196194,02,00200,92,2,102,16,1
2022HU1196458-01,2022HU1196458,01,00500,52,1,48,22,1
2022HU1196458-02,2022HU1196458,02,00500,49,2,78,22,1
2022HU1196910-01,2022HU1196910,01,00100,65,1,99,16,1
2022HU1196964-01,2022HU1196964,01,00400,47,1,66,19,1
2022HU1196964-02,2022HU1196964,02,00400,15,1,82,11,1
2022HU1198500-01,2022HU1198500,01,00200,62,2,9,16,1
2022HU1198794-01,2022HU1198794,01,00100,56,2,33,14,1
2022HU1198794-02,2022HU1198794,02,00100,55,1,36,17,1
2022HU1198959-01,2022HU1198959,01,00100,64,2,38,17,1
2022HU1198959-02,2022HU1198959,02,00100,46,2,23,16,1
2022HU1198959-03,2022HU1198959,03,00100,5,1,74,01,1
2022HU1198983-01,2022HU1198983,01,00400,55,2,30,17,1
2022HU1198983-02,2022HU1198983,02,00400,57,1,28,13,1
2022HU1198983-03,2022HU1198983,03,00400,37,1,41,16,1
2022HU1199946-01,2022HU1199946,01,00500,73,2,86,18,1
2022HU1199946-02,2022HU1199946,02,00500,70,1,61,16,1
2022HU1199946-03,2022HU1199946,03,00500,54,2,85,14,1
2022HU1202756-01,2022HU1202756,01,00200,22,2,46,21,1
2022HU1202756-02,2022HU1202756,02,00200,26,1,112,20,1
2022HU1203326-01,2022HU1203326,01,00500,36,1,137,18,1
2022HU1204102-01,2022HU1204102,01,00100,29,2,107,21,1
2022HU1204102-02,2022HU1204102,02,00100,29,1,95,19,1
2022HU1204102-03,2022HU1204102,03,00100,5,1,219,02,1
2022HU1204102-04,2022HU1204102,04,00100,2,2,112,,1
2022HU1206866-01,2022HU1206866,01,00100,49,1,270,21,9
2022HU1206866-02,2022HU1206866,02,00100,47,2,112,21,9
2022HU1206866-03,2022HU1206866,03,00100,17,2,171,14,9
2022HU1206954-01,2022HU1206954,01,00500,50,2,54,18,1
2022HU1206954-02,2022HU1206954,02,00500,48,1,116,18,1
2022HU1206954-03,2022HU1206954,03,00500,24,2,89,18,1
2022HU1206954-04,2022HU1206954,04,00500,6,1,72,03,1
2022HU1207403-01,2022HU1207403,01,00400,26,2,34,19,9
2022HU1207719-01,2022HU1207719,01,00300,60,2,63,21,1
2022HU1207719-02,2022HU1207719,02,00300,60,1,69,21,1
2022HU1208125-01,2022HU1208125,01,00300,69,1,103,23,1
2022HU1209118-01,2022HU1209118,01,00400,31,1,42,20,1
2022HU1212461-01,2022HU1212461,01,00100,45,1,74,16,1
2022HU1212461-02,2022HU1212461,02,00100,39,2,79,19,1
2022HU1212461-03,2022HU1212461,03,00100,18,2,119,14,1
2022HU1212461-04,2022HU1212461,04,00100,16,2,102,12,1
2022HU1212461-05,2022HU1212461,05,00100,14,2,98,10,1
2022HU1212643-01,2022HU1212643,01,00400,23,1,185,21,1
2022HU1212643-02,2022HU1212643,02,00400,22,1,220,16,1
2022HU1212673-01,2022HU1212673,01,00500,88,1,46,22,1
2022HU1212673-02,2022HU1212673,02,00500,79,2,67,19,1
2022HU1213547-01,2022HU1213547,01,00500,66,1,77,16,1
2022HU1213547-02,2022HU1213547,02,00500,19,2,61,16,1
2022HU1213895-01,2022HU1213895,01,00200,71,2,69,16,1
2022HU1213895-02,2022HU1213895,02,00200,44,2,107,19,1
2022HU1213895-03,2022HU1213895,03,00200,17,2,116,14,1
2022HU1214859-01,2022HU1214859,01,00500,54,2,21,19,1
2022HU1214859-02,2022HU1214859,02,00500,46,1,38,18,1
2022HU1215036-01,2022HU1215036,01,00300,47,2,55,21,1
2022HU1215036-02,2022HU1215036,02,00300,47,1,74,21,1
2022HU1215036-03,2022HU1215036,03,00300,8,1,48,06,6
2022HU1215036-04,2022HU1215036,04,00300,1,1,43,,1
2022HU1216414-01,2022HU1216414,01,00200,70,1,280,18,1
2022HU1216414-02,2022HU1216414,02,00200,70,2,205,20,1
2022HU1216932-01,2022HU1216932,01,00400,64,2,37,20,1
2022HU1216932-02,2022HU1216932,02,00400,64,1,36,18,1
2022HU1217402-01,2022HU1217402,01,00100,31,1,376,16,1
2022HU1217402-02,2022HU1217402,02,00100,30,1,132,16,1
2022HU1217623-01,2022HU1217623,01,00100,59,1,56,20,1
2022HU1217755-01,2022HU1217755,01,00400,63,1,111,22,1
2022HU1217755-02,2022HU1217755,02,00400,57,2,124,20,1
2022HU1218026-01,2022HU1218026,01,00400,42,1,50,16,1
2022HU1218026-02,2022HU1218026,02,00400,39,2,47,20,1
2022HU1218026-03,2022HU1218026,03,00400,16,1,53,13,1
2022HU1218026-04,2022HU1218026,04,00400,14,1,40,09,1
2022HU1218026-05,2022HU1218026,05,00400,65,2,38,16,1
2022HU1218026-06,2022HU1218026,06,00400,65,1,51,16,1
2022HU1218293-01,2022HU1218293,01,00400,78,2,61,13,9
2022HU1219219-01,2022HU1219219,01,00100,84,2,20,16,1
2022HU1219303-01,2022HU1219303,01,00500,50,2,54,19,1
2022HU1219303-02,2022HU1219303,02,00500,49,1,116,19,1
2022HU1219303-03,2022HU1219303,03,00500,18,2,77,16,1
2022HU1219303-04,2022HU1219303,04,00500,16,1,77,12,1
2022HU1220028-01,2022HU1220028,01,00200,60,2,98,16,1
2022HU1221340-01,2022HU1221340,01,00500,45,2,6,22,1
2022HU1221340-02,2022HU1221340,02,00500,43,1,15,15,1
2022HU1221340-03,2022HU1221340,03,00500,17,1,6,13,1
2022HU1221340-04,2022HU1221340,04,00500,15,1,7,12,1
2022HU1221340-05,2022HU1221340,05,00500,10,2,21,07,1
2022HU1222141-01,2022HU1222141,01,00400,72,1,112,16,1
2022HU1222980-01,2022HU1222980,01,00400,51,1,108,23,1
2022HU1222980-02,2022HU1222980,02,00400,19,1,36,16,1
2022HU1223207-01,2022HU1223207,01,00500,57,2,31,14,3
2022HU1223207-02,2022HU1223207,02,00500,63,1,33,19,3
2022HU1223207-03,2022HU1223207,03,00500,18,1,15,14,3
2022HU1224754-01,2022HU1224754,01,00200,51,2,284,21,1
2022HU1224754-02,2022HU1224754,02,00200,49,1,267,17,1
2022HU1225021-01,2022HU1225021,01,00100,33,2,378,21,9
2022HU1225021-02,2022HU1225021,02,00100,31,1,379,22,1
2022HU1225021-03,2022HU1225021,03,00100,3,1,133,01,9
2022HU1225021-04,2022HU1225021,04,00100,1,1,133,,9
2022HU1225169-01,2022HU1225169,01,00400,56,2,9,19,1
2022HU1225169-02,2022HU1225169,02,00400,57,1,9,22,1
2022HU1225169-03,2022HU1225169,03,00400,17,2,9,14,1
2022HU1225278-01,2022HU1225278,01,00500,36,2,160,19,1
2022HU1225278-02,2022HU1225278,02,00500,10,1,214,08,1
2022HU1225278-03,2022HU1225278,03,00500,4,2,145,02,1
2022HU1226253-01,2022HU1226253,01,00400,68,2,166,12,1
2022HU1226438-01,2022HU1226438,01,00500,47,1,82,06,8
2022HU1227874-01,2022HU1227874,01,00500,27,1,54,13,1
2022HU1227874-02,2022HU1227874,02,00500,27,2,43,20,1
2022HU1227874-03,2022HU1227874,03,00500,0,1,30,,1
2022HU1228330-01,2022HU1228330,01,00500,67,2,24,16,3
2022HU1228330-02,2022HU1228330,02,00500,70,1,26,19,3
2022HU1228330-03,2022HU1228330,03,00500,37,1,53,16,3
2022HU1228526-01,2022HU1228526,01,00200,46,1,112,22,8
2022HU1228526-02,2022HU1228526,02,00200,27,2,106,21,8
2022HU1228526-03,2022HU1228526,03,00200,10,2,51,08,8
2022HU1228526-04,2022HU1228526,04,00200,7,2,50,03,8
2022HU1229223-01,2022HU1229223,01,00500,33,1,75,19,3
2022HU1229352-01,2022HU1229352,01,00400,31,2,142,20,1
2022HU1229352-02,2022HU1229352,02,00400,31,1,127,20,1
2022HU1229352-03,2022HU1229352,03,00400,6,1,138,04,1
2022HU1229352-04,2022HU1229352,04,00400,3,2,205,02,1
2022HU1229529-01,2022HU1229529,01,00500,62,2,123,19,1
2022HU1229970-01,2022HU1229970,01,00400,75,1,17,21,1
2022HU1229970-02,2022HU1229970,02,00400,71,2,19,21,1
2022HU1230433-01,2022HU1230433,01,00200,32,2,10,21,1
2022HU1230433-02,2022HU1230433,02,00200,27,1,18,21,1
2022HU1230825-01,2022HU1230825,01,00300,19,2,92,16,9
2022HU1230825-02,2022HU1230825,02,00300,20,1,275,20,1
2022HU1231800-01,2022HU1231800,01,00200,38,1,53,19,1
2022HU1231800-02,2022HU1231800,02,00200,26,2,54,19,1
2022HU1231800-03,2022HU1231800,03,00200,72,1,68,19,1
2022HU1231800-04,2022HU1231800,04,00200,72,2,51,19,1
2022HU1232232-01,2022HU1232232,01,00100,77,2,46,22,1
2022HU1232232-02,2022HU1232232,02,00100,77,1,57,24,1
2022HU1233326-01,2022HU1233326,01,00500,28,1,99,16,9
2022HU1236160-01,2022HU1236160,01,00100,70,1,54,12,8
2022HU1236310-01,2022HU1236310,01,00200,76,2,31,22,1
2022HU1236310-02,2022HU1236310,02,00200,76,1,29,21,1
2022HU1236812-01,2022HU1236812,01,00400,55,2,80,20,1
2022HU1237083-01,2022HU1237083,01,00500,37,1,168,23,8
2022HU1237083-02,2022HU1237083,02,00500,35,2,146,16,8
2022HU1237083-03,2022HU1237083,03,00500,16,2,110,15,8
2022HU1237083-04,2022HU1237083,04,00500,14,1,111,13,8
2022HU1237083-05,2022HU1237083,05,00500,10,1,110,07,8
2022HU1237463-01,2022HU1237463,01,00100,58,1,55,16,1
2022HU1237463-02,2022HU1237463,02,00100,46,2,37,16,1
2022HU1237482-01,2022HU1237482,01,00100,54,1,461,09,9
2022HU1237482-02,2022HU1237482,02,00100,54,2,469,12,9
2022HU1237568-01,2022HU1237568,01,00300,62,2,41,22,1
2022HU1240128-01,2022HU1240128,01,00400,73,1,44,21,1
2022HU1240128-02,2022HU1240128,02,00400,73,2,39,19,1
2022HU1241517-01,2022HU1241517,01,00300,66,2,65,15,1
2022HU1241517-02,2022HU1241517,02,00300,55,1,74,16,1
2022HU1241517-03,2022HU1241517,03,00300,37,1,94,16,1
2022HU1241517-04,2022HU1241517,04,00300,24,1,100,14,1
2022HU1241517-05,2022HU1241517,05,00300,38,2,86,15,1
2022HU1241517-06,2022HU1241517,06,00300,87,2,117,11,1
2022HU1241517-07,2022HU1241517,07,00300,20,2,144,15,1
2022HU1242031-01,2022HU1242031,01,00500,56,2,24,19,1
2022HU1242467-01,2022HU1242467,01,00300,60,1,38,20,2
2022HU1242467-02,2022HU1242467,02,00300,62,2,71,18,1
2022HU1242467-03,2022HU1242467,03,00300,38,1,88,16,9
2022HU1242727-01,2022HU1242727,01,00500,58,2,8,20,1
2022HU1242727-02,2022HU1242727,02,00500,57,1,10,20,1
2022HU1242727-03,2022HU1242727,03,00500,32,2,43,21,1
2022HU1242727-04,2022HU1242727,04,00500,24,1,13,21,1
2022HU1243510-01,2022HU1243510,01,00100,40,2,289,19,1
2022HU1243510-02,2022HU1243510,02,00100,35,2,279,19,1
2022HU1243718-01,2022HU1243718,01,00400,78,2,102,19,1
2022HU1243718-02,2022HU1243718,02,00400,57,2,163,19,1
2022HU1243718-03,2022HU1243718,03,00400,31,1,187,17,1
2022HU1243718-04,2022HU1243718,04,00400,58,1,147,10,1
2022HU1244231-01,2022HU1244231,01,00100,20,2,137,17,9
2022HU1244231-02,2022HU1244231,02,00100,23,1,514,14,1
2022HU1244466-01,2022HU1244466,01,00500,38,1,302,19,1
2022HU1244466-02,2022HU1244466,02,00500,36,2,270,17,1
2022HU1244466-03,2022HU1244466,03,00500,17,1,115,14,1
2022HU1244466-04,2022HU1244466,04,00500,15,1,115,12,1
2022HU1245420-01,2022HU1245420,01,00200,34,2,279,21,1
2022HU1245937-01,2022HU1245937,01,00100,39,1,243,21,8
2022HU1245937-02,2022HU1245937,02,00100,41,2,242,20,8
2022HU1245937-03,2022HU1245937,03,00100,19,1,58,14,8
