person_id,SERIALNO,SPORDER,geography_id,AGEP,sex_code,PWGTP,SCHL,RAC1P
2022HU1067787-01,2022HU1067787,01,00400,32,F,83,22,1
2022HU1067787-02,2022HU1067787,02,00400,37,M,76,22,1
2022HU1067787-03,2022HU1067787,03,00400,2,M,81,,1
2022HU1068015-01,2022HU1068015,01,00500,36,M,114,21,8
2022HU1068015-02,2022HU1068015,02,00500,38,F,88,20,1
2022HU1068015-03,2022HU1068015,03,00500,7,F,51,04,8
2022HU1068015-04,2022HU1068015,04,00500,5,F,50,02,8
2022HU1068015-05,2022HU1068015,05,00500,1,F,95,,8
2022HU1068167-01,2022HU1068167,01,00400,67,M,63,15,1
2022HU1068167-02,2022HU1068167,02,00400,61,F,60,16,1
2022HU1068244-01,2022HU1068244,01,00300,34,M,124,23,1
2022HU1068244-02,2022HU1068244,02,00300,27,F,180,20,1
2022HU1068623-01,2022HU1068623,01,00400,29,M,65,21,1
2022HU1068623-02,2022HU1068623,02,00400,14,M,54,10,1
2022HU1068623-03,2022HU1068623,03,00400,4,M,59,02,1
2022HU1068657-01,2022HU1068657,01,00200,54,M,96,16,1
2022HU1068657-02,2022HU1068657,02,00200,51,F,63,13,1
2022HU1068800-01,2022HU1068800,01,00100,78,M,83,22,1
2022HU1068800-02,2022HU1068800,02,00100,77,F,92,22,1
2022HU1068800-03,2022HU1068800,03,00100,46,F,24,21,1
2022HU1068800-04,2022HU1068800,04,00100,43,F,65,21,1
2022HU1068935-01,2022HU1068935,01,00200,59,F,48,21,1
2022HU1069378-01,2022HU1069378,01,00400,34,M,47,18,1
2022HU1069378-02,2022HU1069378,02,00400,26,F,24,21,1
2022HU1069584-01,2022HU1069584,01,00500,37,F,70,16,3
2022HU1069584-02,2022HU1069584,02,00500,9,F,77,06,9
2022HU1069584-03,2022HU1069584,03,00500,6,M,53,02,9
2022HU1069896-01,2022HU1069896,01,00100,28,M,178,21,8
2022HU1069896-02,2022HU1069896,02,00100,33,F,66,17,8
2022HU1069896-03,2022HU1069896,03,00100,32,F,65,16,8
2022HU1069896-04,2022HU1069896,04,00100,22,M,62,16,8
2022HU1070041-01,2022HU1070041,01,00200,31,F,111,19,1
2022HU1070041-02,2022HU1070041,02,00200,34,M,214,16,1
2022HU1070041-03,2022HU1070041,03,00200,11,M,599,08,1
2022HU1070041-04,2022HU1070041,04,00200,5,F,338,02,1
2022HU1070130-01,2022HU1070130,01,00100,43,F,207,18,1
2022HU1070130-02,2022HU1070130,02,00100,47,M,167,20,1
2022HU1070130-03,2022HU1070130,03,00100,18,M,48,16,1
2022HU1070130-04,2022HU1070130,04,00100,15,F,109,11,1
2022HU1070383-01,2022HU1070383,01,00500,21,M,86,16,8
2022HU1070383-02,2022HU1070383,02,00500,22,M,53,16,8
2022HU1070383-03,2022HU1070383,03,00500,21,F,59,16,8
2022HU1070383-04,2022HU1070383,04,00500,20,F,59,15,8
2022HU1071453-01,2022HU1071453,01,00200,46,M,203,19,1
2022HU1071453-02,2022HU1071453,02,00200,55,F,143,16,1
2022HU1072109-01,2022HU1072109,01,00400,36,M,86,21,1
2022HU1072905-01,2022HU1072905,01,00100,67,M,278,21,1
2022HU1072905-02,2022HU1072905,02,00100,49,F,165,19,1
2022HU1073401-01,2022HU1073401,01,00400,51,M,105,21,1
2022HU1073401-02,2022HU1073401,02,00400,50,F,61,21,1
2022HU1073401-03,2022HU1073401,03,00400,25,M,107,20,1
2022HU1073500-01,2022HU1073500,01,00200,22,M,263,20,1
2022HU1073851-01,2022HU1073851,01,00500,21,F,70,19,1
2022HU1075772-01,2022HU1075772,01,00300,49,M,78,19,1
2022HU1075772-02,2022HU1075772,02,00300,50,F,110,21,1
2022HU1076061-01,2022HU1076061,01,00100,32,F,85,16,1
2022HU1076061-02,2022HU1076061,02,00100,34,M,50,19,1
2022HU1076061-03,2022HU1076061,03,00100,0,F,76,,1
2022HU1076061-04,2022HU1076061,04,00100,4,M,66,01,1
2022HU1076693-01,2022HU1076693,01,00400,71,F,83,19,1
2022HU1077474-01,2022HU1077474,01,00400,68,F,72,18,1
2022HU1077474-02,2022HU1077474,02,00400,71,M,79,19,1
2022HU1077727-01,2022HU1077727,01,00500,71,M,44,16,1
2022HU1077861-01,2022HU1077861,01,00300,66,M,69,19,1
2022HU1077861-02,2022HU1077861,02,00300,58,F,87,16,1
2022HU1078202-01,2022HU1078202,01,00100,74,M,60,20,1
2022HU1078202-02,2022HU1078202,02,00100,63,F,34,14,1
2022HU1078863-01,2022HU1078863,01,00200,61,F,16,18,1
2022HU1078863-02,2022HU1078863,02,00200,70,M,25,19,1
2022HU1079102-01,2022HU1079102,01,00400,51,F,84,21,1
2022HU1079102-02,2022HU1079102,02,00400,51,M,177,21,1
2022HU1079102-03,2022HU1079102,03,00400,20,F,120,19,1
2022HU1079102-04,2022HU1079102,04,00400,14,M,128,10,1
2022HU1079470-01,2022HU1079470,01,00500,41,M,89,19,1
2022HU1079470-02,2022HU1079470,02,00500,52,F,170,20,1
2022HU1079470-03,2022HU1079470,03,00500,18,F,228,16,1
2022HU1079777-01,2022HU1079777,01,00400,28,M,53,16,1
2022HU1080935-01,2022HU1080935,01,00500,36,M,37,19,1
2022HU1080935-02,2022HU1080935,02,00500,29,F,36,19,1
2022HU1080935-03,2022HU1080935,03,00500,7,M,46,03,1
2022HU1080935-04,2022HU1080935,04,00500,5,F,56,01,1
2022HU1081651-01,2022HU1081651,01,00500,47,M,170,14,8
2022HU1081721-01,2022HU1081721,01,00300,79,M,45,16,1
2022HU1081721-02,2022HU1081721,02,00300,53,M,39,16,1
2022HU1082365-01,2022HU1082365,01,00100,38,F,26,18,1
2022HU1082365-02,2022HU1082365,02,00100,47,M,22,16,1
2022HU1082365-03,2022HU1082365,03,00100,9,F,18,06,1
2022HU1082799-01,2022HU1082799,01,00500,22,M,67,19,1
2022HU1082799-02,2022HU1082799,02,00500,21,F,57,16,1
2022HU1082953-01,2022HU1082953,01,00400,34,F,118,17,1
2022HU1082953-02,2022HU1082953,02,00400,40,M,75,13,1
2022HU1082953-03,2022HU1082953,03,00400,15,F,94,11,1
2022HU1082953-04,2022HU1082953,04,00400,6,M,181,02,1
2022HU1083375-01,2022HU1083375,01,00500,53,F,101,21,1
2022HU1083375-02,2022HU1083375,02,00500,54,M,117,16,1
2022HU1083930-01,2022HU1083930,01,00100,66,M,122,21,1
2022HU1083930-02,2022HU1083930,02,00100,58,F,69,21,1
2022HU1084864-01,2022HU1084864,01,00500,56,M,20,16,1
2022HU1084864-02,2022HU1084864,02,00500,54,F,16,19,1
2022HU1084959-01,2022HU1084959,01,00200,84,M,87,19,1
2022HU1084959-02,2022HU1084959,02,00200,81,F,73,16,1
2022HU1085076-01,2022HU1085076,01,00100,50,F,43,20,1
2022HU1085076-02,2022HU1085076,02,00100,46,M,41,16,1
2022HU1085076-03,2022HU1085076,03,00100,18,F,38,16,1
2022HU1085076-04,2022HU1085076,04,00100,15,F,55,12,1
2022HU1086985-01,2022HU1086985,01,00200,87,F,91,20,1
2022HU1087173-01,2022HU1087173,01,00500,66,M,173,14,9
2022HU1087386-01,2022HU1087386,01,00400,48,F,108,18,1
2022HU1087386-02,2022HU1087386,02,00400,48,M,107,16,1
2022HU1087415-01,2022HU1087415,01,00100,64,F,66,18,1
2022HU1087415-02,2022HU1087415,02,00100,75,M,41,15,1
2022HU1087519-01,2022HU1087519,01,00500,83,F,44,16,1
2022HU1087519-02,2022HU1087519,02,00500,61,F,75,20,1
2022HU1087533-01,2022HU1087533,01,00400,39,M,251,22,1
2022HU1087533-02,2022HU1087533,02,00400,42,F,252,22,1
2022HU1087533-03,2022HU1087533,03,00400,14,M,276,11,1
2022HU1087533-04,2022HU1087533,04,00400,12,F,205,09,1
2022HU1087533-05,2022HU1087533,05,00400,10,F,205,06,1
2022HU1087533-06,2022HU1087533,06,00400,7,F,205,03,1
2022HU1087533-07,2022HU1087533,07,00400,1,M,278,,1
2022HU1087652-01,2022HU1087652,01,00400,79,F,155,21,1
2022HU1087652-02,2022HU1087652,02,00400,46,M,100,17,1
2022HU1089027-01,2022HU1089027,01,00100,79,F,17,22,9
2022HU1089161-01,2022HU1089161,01,00500,67,F,55,20,9
2022HU1089161-02,2022HU1089161,02,00500,68,M,53,19,1
2022HU1089216-01,2022HU1089216,01,00300,46,M,56,21,1
2022HU1089216-02,2022HU1089216,02,00300,45,F,44,19,1
2022HU1089216-03,2022HU1089216,03,00300,21,F,96,16,1
2022HU1089216-04,2022HU1089216,04,00300,18,M,67,16,1
2022HU1089216-05,2022HU1089216,05,00300,16,M,68,13,1
2022HU1089216-06,2022HU1089216,06,00300,14,F,73,11,1
2022HU1089616-01,2022HU1089616,01,00300,30,M,98,21,1
2022HU1089717-01,2022HU1089717,01,00300,67,F,129,16,1
2022HU1089802-01,2022HU1089802,01,00200,79,M,13,23,1
2022HU1089802-02,2022HU1089802,02,00200,67,F,10,19,1
2022HU1089804-01,2022HU1089804,01,00100,67,M,40,22,9
2022HU1090512-01,2022HU1090512,01,00100,82,M,23,16,1
2022HU1090512-02,2022HU1090512,02,00100,80,F,31,17,1
2022HU1091642-01,2022HU1091642,01,00200,58,F,23,20,1
2022HU1091986-01,2022HU1091986,01,00400,60,M,96,19,1
2022HU1091986-02,2022HU1091986,02,00400,59,F,126,18,1
2022HU1093492-01,2022HU1093492,01,00500,77,F,11,20,1
2022HU1094074-01,2022HU1094074,01,00500,57,F,57,21,1
2022HU1094813-01,2022HU1094813,01,00400,37,F,146,17,1
2022HU1094813-02,2022HU1094813,02,00400,41,M,150,20,1
2022HU1094813-03,2022HU1094813,03,00400,17,F,81,14,1
2022HU1094813-04,2022HU1094813,04,00400,8,M,161,06,1
2022HU1095708-01,2022HU1095708,01,00100,27,F,182,24,1
2022HU1095708-02,2022HU1095708,02,00100,34,M,105,21,1
2022HU1096934-01,2022HU1096934,01,00400,37,M,51,16,1
2022HU1096934-02,2022HU1096934,02,00400,35,F,52,19,1
2022HU1096934-03,2022HU1096934,03,00400,10,F,41,01,1
2022HU1096934-04,2022HU1096934,04,00400,6,M,55,01,1
2022HU1096934-05,2022HU1096934,05,00400,14,M,56,01,1
2022HU1097391-01,2022HU1097391,01,00500,78,M,114,24,1
2022HU1097391-02,2022HU1097391,02,00500,73,F,324,16,9
2022HU1097849-01,2022HU1097849,01,00400,27,F,107,21,1
2022HU1097849-02,2022HU1097849,02,00400,30,M,115,21,1
2022HU1098637-01,2022HU1098637,01,00500,26,M,51,15,1
2022HU1099321-01,2022HU1099321,01,00300,82,M,104,16,1
2022HU1099321-02,2022HU1099321,02,00300,75,F,128,18,1
2022HU1100227-01,2022HU1100227,01,00500,72,M,105,17,8
2022HU1100459-01,2022HU1100459,01,00500,20,M,102,18,1
2022HU1100459-02,2022HU1100459,02,00500,18,M,60,18,1
2022HU1100644-01,2022HU1100644,01,00500,56,F,38,16,1
2022HU1100644-02,2022HU1100644,02,00500,55,M,72,20,9
2022HU1100644-03,2022HU1100644,03,00500,21,F,50,16,1
2022HU1100644-04,2022HU1100644,04,00500,25,M,65,16,1
2022HU1100849-01,2022HU1100849,01,00400,76,M,225,18,1
2022HU1100849-02,2022HU1100849,02,00400,56,F,106,16,1
2022HU1100849-03,2022HU1100849,03,00400,62,M,89,19,1
2022HU1103050-01,2022HU1103050,01,00300,54,M,78,10,1
2022HU1103050-02,2022HU1103050,02,00300,57,F,89,16,1
2022HU1103710-01,2022HU1103710,01,00100,92,F,102,16,1
2022HU1104756-01,2022HU1104756,01,00300,65,F,74,22,1
2022HU1104756-02,2022HU1104756,02,00300,65,M,64,21,1
2022HU1105570-01,2022HU1105570,01,00200,61,F,75,20,1
2022HU1105570-02,2022HU1105570,02,00200,61,M,95,16,1
2022HU1105570-03,2022HU1105570,03,00200,32,F,134,18,1
2022HU1105570-04,2022HU1105570,04,00200,2,F,118,,1
2022HU1105570-05,2022HU1105570,05,00200,34,M,156,18,1
2022HU1106427-01,2022HU1106427,01,00200,37,F,144,21,1
2022HU1106427-02,2022HU1106427,02,00200,35,M,102,17,1
2022HU1106439-01,2022HU1106439,01,00500,68,M,11,16,1
2022HU1106439-02,2022HU1106439,02,00500,67,F,16,16,1
2022HU1107922-01,2022HU1107922,01,00100,62,F,66,18,1
2022HU1107922-02,2022HU1107922,02,00100,62,M,75,16,1
2022HU1108597-01,2022HU1108597,01,00400,58,F,53,17,3
2022HU1108597-02,2022HU1108597,02,00400,63,M,95,13,1
2022HU1108932-01,2022HU1108932,01,00100,68,M,56,20,1
2022HU1108932-02,2022HU1108932,02,00100,66,F,42,16,1
2022HU1108932-03,2022HU1108932,03,00100,64,M,36,16,1
2022HU1109333-01,2022HU1109333,01,00200,55,F,137,21,1
2022HU1109450-01,2022HU1109450,01,00200,22,F,626,13,1
2022HU1109450-02,2022HU1109450,02,00200,21,M,514,18,1
2022HU1109575-01,2022HU1109575,01,00500,77,F,104,19,1
2022HU1110432-01,2022HU1110432,01,00400,27,F,60,21,9
2022HU1110432-02,2022HU1110432,02,00400,29,M,85,21,1
2022HU1110778-01,2022HU1110778,01,00300,36,M,446,21,1
2022HU1110778-02,2022HU1110778,02,00300,40,F,415,23,1
2022HU1110778-03,2022HU1110778,03,00300,0,M,296,,1
2022HU1110802-01,2022HU1110802,01,00400,41,F,82,20,1
2022HU1110802-02,2022HU1110802,02,00400,42,M,85,16,1
2022HU1111142-01,2022HU1111142,01,00400,73,M,85,21,1
2022HU1111142-02,2022HU1111142,02,00400,70,F,77,16,1
2022HU1111798-01,2022HU1111798,01,00500,65,F,53,19,1
2022HU1111798-02,2022HU1111798,02,00500,66,M,57,20,1
2022HU1111798-03,2022HU1111798,03,00500,31,M,44,16,1
2022HU1111932-01,2022HU1111932,01,00400,79,F,42,18,1
2022HU1111932-02,2022HU1111932,02,00400,80,M,58,17,1
2022HU1112162-01,2022HU1112162,01,00100,74,M,66,18,1
2022HU1112162-02,2022HU1112162,02,00100,73,F,56,19,1
2022HU1112456-01,2022HU1112456,01,00500,63,M,17,16,1
2022HU1112456-02,2022HU1112456,02,00500,62,F,16,16,1
2022HU1113329-01,2022HU1113329,01,00400,26,M,84,22,1
2022HU1113848-01,2022HU1113848,01,00100,53,F,36,23,1
2022HU1113848-02,2022HU1113848,02,00100,53,M,56,21,1
2022HU1113848-03,2022HU1113848,03,00100,18,F,38,14,1
2022HU1113849-01,2022HU1113849,01,00400,69,F,60,16,1
2022HU1114589-01,2022HU1114589,01,00200,29,F,100,20,1
2022HU1114589-02,2022HU1114589,02,00200,30,M,60,24,1
2022HU1114589-03,2022HU1114589,03,00200,5,F,51,01,1
2022HU1114589-04,2022HU1114589,04,00200,3,F,99,01,1
2022HU1115482-01,2022HU1115482,01,00400,54,M,34,17,1
2022HU1116160-01,2022HU1116160,01,00200,75,M,13,19,1
2022HU1116160-02,2022HU1116160,02,00200,72,F,8,18,1
2022HU1116162-01,2022HU1116162,01,00200,70,F,15,19,1
2022HU1116162-02,2022HU1116162,02,00200,80,M,28,16,1
2022HU1116285-01,2022HU1116285,01,00200,50,F,31,20,1
2022HU1117707-01,2022HU1117707,01,00100,29,M,44,16,1
2022HU1117707-02,2022HU1117707,02,00100,36,F,39,19,1
2022HU1118325-01,2022HU1118325,01,00200,79,M,71,20,1
2022HU1118325-02,2022HU1118325,02,00200,78,F,67,21,1
2022HU1118460-01,2022HU1118460,01,00200,52,F,21,16,9
2022HU1118460-02,2022HU1118460,02,00200,49,M,60,17,1
2022HU1118804-01,2022HU1118804,01,00200,38,M,276,21,1
2022HU1118804-02,2022HU1118804,02,00200,37,F,204,21,1
2022HU1118804-03,2022HU1118804,03,00200,8,F,225,04,1
2022HU1118804-04,2022HU1118804,04,00200,5,M,302,02,1
2022HU1119719-01,2022HU1119719,01,00100,71,M,79,19,1
2022HU1119719-02,2022HU1119719,02,00100,73,F,98,21,1
2022HU1121489-01,2022HU1121489,01,00300,43,F,60,01,1
2022HU1121489-02,2022HU1121489,02,00300,45,M,150,17,9
2022HU1121489-03,2022HU1121489,03,00300,18,F,44,16,1
2022HU1121489-04,2022HU1121489,04,00300,13,F,53,09,1
2022HU1121489-05,2022HU1121489,05,00300,5,M,118,01,1
2022HU1123304-01,2022HU1123304,01,00500,75,F,33,17,3
2022HU1123304-02,2022HU1123304,02,00500,27,M,47,19,3
2022HU1124416-01,2022HU1124416,01,00500,67,M,8,19,1
2022HU1125267-01,2022HU1125267,01,00500,58,M,179,16,1
2022HU1125267-02,2022HU1125267,02,00500,62,F,172,19,1
2022HU1125823-01,2022HU1125823,01,00500,79,M,36,19,1
2022HU1125823-02,2022HU1125823,02,00500,82,F,44,16,1
2022HU1126818-01,2022HU1126818,01,00500,50,M,243,16,1
2022HU1126858-01,2022HU1126858,01,00500,46,M,27,17,3
2022HU1126858-02,2022HU1126858,02,00500,23,M,53,13,9
2022HU1127623-01,2022HU1127623,01,00400,20,F,430,19,1
2022HU1127623-02,2022HU1127623,02,00400,20,F,224,19,1
2022HU1128492-01,2022HU1128492,01,00100,34,M,193,20,1
2022HU1128492-02,2022HU1128492,02,00100,28,F,339,22,1
2022HU1129343-01,2022HU1129343,01,00300,55,F,109,21,1
2022HU1129343-02,2022HU1129343,02,00300,53,M,100,21,1
2022HU1129400-01,2022HU1129400,01,00400,37,F,273,19,1
2022HU1130133-01,2022HU1130133,01,00400,19,M,47,16,1
2022HU1130133-02,2022HU1130133,02,00400,20,F,98,19,1
2022HU1131363-01,2022HU1131363,01,00300,22,F,207,16,1
2022HU1131528-01,2022HU1131528,01,00200,92,F,24,19,1
2022HU1132781-01,2022HU1132781,01,00500,22,F,16,15,3
2022HU1132781-02,2022HU1132781,02,00500,1,F,20,,3
2022HU1132781-03,2022HU1132781,03,00500,30,M,16,12,9
2022HU1132866-01,2022HU1132866,01,00400,60,M,112,21,1
2022HU1132879-01,2022HU1132879,01,00300,65,M,42,19,1
2022HU1132879-02,2022HU1132879,02,00300,63,F,53,19,1
2022HU1132879-03,2022HU1132879,03,00300,40,M,71,19,1
2022HU1132879-04,2022HU1132879,04,00300,5,M,61,02,1
2022HU1133205-01,2022HU1133205,01,00400,64,M,67,21,1
2022HU1133307-01,2022HU1133307,01,00200,79,M,124,16,1
2022HU1133307-02,2022HU1133307,02,00200,47,M,47,13,1
2022HU1133367-01,2022HU1133367,01,00200,68,F,52,16,1
2022HU1133367-02,2022HU1133367,02,00200,72,M,73,18,1
2022HU1134045-01,2022HU1134045,01,00400,72,F,73,20,1
2022HU1134213-01,2022HU1134213,01,00400,69,M,268,19,1
2022HU1134213-02,2022HU1134213,02,00400,69,F,199,19,1
2022HU1134213-03,2022HU1134213,03,00400,34,F,103,19,1
2022HU1134213-04,2022HU1134213,04,00400,11,F,160,08,1
2022HU1135972-01,2022HU1135972,01,00400,77,F,54,20,1
2022HU1135972-02,2022HU1135972,02,00400,31,F,110,20,1
2022HU1136427-01,2022HU1136427,01,00500,68,F,68,18,1
2022HU1136427-02,2022HU1136427,02,00500,69,M,152,17,1
2022HU1137116-01,2022HU1137116,01,00400,32,F,139,20,1
2022HU1137116-02,2022HU1137116,02,00400,34,M,147,15,9
2022HU1137116-03,2022HU1137116,03,00400,3,M,138,01,1
2022HU1137116-04,2022HU1137116,04,00400,1,M,138,,1
2022HU1137116-05,2022HU1137116,05,00400,37,F,145,16,1
2022HU1138294-01,2022HU1138294,01,00300,69,M,104,18,1
2022HU1139192-01,2022HU1139192,01,00100,55,M,193,16,1
2022HU1139192-02,2022HU1139192,02,00100,80,F,56,16,1
2022HU1139851-01,2022HU1139851,01,00500,48,F,193,19,1
2022HU1139851-02,2022HU1139851,02,00500,18,F,124,16,1
2022HU1139851-03,2022HU1139851,03,00500,13,F,140,10,1
2022HU1139851-04,2022HU1139851,04,00500,11,M,114,08,1
2022HU1141116-01,2022HU1141116,01,00500,65,M,20,16,1
2022HU1141216-01,2022HU1141216,01,00500,64,F,11,21,1
2022HU1141216-02,2022HU1141216,02,00500,65,M,14,16,1
2022HU1142812-01,2022HU1142812,01,00500,62,M,275,20,1
2022HU1142812-02,2022HU1142812,02,00500,65,F,158,16,1
2022HU1143241-01,2022HU1143241,01,00400,41,F,157,24,1
2022HU1143241-02,2022HU1143241,02,00400,40,M,210,24,1
2022HU1143241-03,2022HU1143241,03,00400,8,M,159,05,1
2022HU1143241-04,2022HU1143241,04,00400,4,M,175,01,1
2022HU1143573-01,2022HU1143573,01,00200,70,F,24,20,1
2022HU1143573-02,2022HU1143573,02,00200,66,M,31,20,1
2022HU1144397-01,2022HU1144397,01,00100,30,F,22,16,1
2022HU1144397-02,2022HU1144397,02,00100,36,M,24,20,8
2022HU1144397-03,2022HU1144397,03,00100,12,F,49,09,8
2022HU1144397-04,2022HU1144397,04,00100,9,M,49,06,8
2022HU1144397-05,2022HU1144397,05,00100,6,M,49,03,8
2022HU1144397-06,2022HU1144397,06,00100,2,F,49,,8
2022HU1145057-01,2022HU1145057,01,00400,20,F,606,14,1
2022HU1145057-02,2022HU1145057,02,00400,26,M,575,20,1
2022HU1145088-01,2022HU1145088,01,00400,60,M,76,17,1
2022HU1145088-02,2022HU1145088,02,00400,82,F,106,15,9
2022HU1145608-01,2022HU1145608,01,00400,45,M,25,16,9
2022HU1146226-01,2022HU1146226,01,00300,66,F,27,19,9
2022HU1146226-02,2022HU1146226,02,00300,61,M,69,20,1
2022HU1147738-01,2022HU1147738,01,00400,23,M,93,20,1
2022HU1148275-01,2022HU1148275,01,00100,31,F,135,21,1
2022HU1149303-01,2022HU1149303,01,00400,46,F,53,21,1
2022HU1150014-01,2022HU1150014,01,00200,84,F,42,16,1
2022HU1150086-01,2022HU1150086,01,00100,60,F,460,24,1
2022HU1150086-02,2022HU1150086,02,00100,68,M,493,24,1
2022HU1150832-01,2022HU1150832,01,00100,75,M,62,21,1
2022HU1150832-02,2022HU1150832,02,00100,74,F,98,19,1
2022HU1151001-01,2022HU1151001,01,00400,34,F,134,21,1
2022HU1151001-02,2022HU1151001,02,00400,37,M,104,21,8
2022HU1151001-03,2022HU1151001,03,00400,9,M,127,06,9
2022HU1151910-01,2022HU1151910,01,00100,67,F,26,21,1
2022HU1151910-02,2022HU1151910,02,00100,67,M,19,19,1
2022HU1151912-01,2022HU1151912,01,00100,63,M,243,20,1
2022HU1152092-01,2022HU1152092,01,00500,78,M,44,22,1
2022HU1152092-02,2022HU1152092,02,00500,80,F,44,16,1
2022HU1152593-01,2022HU1152593,01,00500,35,F,48,19,1
2022HU1152593-02,2022HU1152593,02,00500,44,M,52,20,1
2022HU1152593-03,2022HU1152593,03,00500,14,M,58,10,1
2022HU1152593-04,2022HU1152593,04,00500,12,M,58,09,1
2022HU1152593-05,2022HU1152593,05,00500,14,M,59,11,1
2022HU1153594-01,2022HU1153594,01,00400,69,F,40,18,1
2022HU1153594-02,2022HU1153594,02,00400,70,M,46,15,1
2022HU1154102-01,2022HU1154102,01,00200,55,M,25,22,1
2022HU1154102-02,2022HU1154102,02,00200,49,F,25,19,1
2022HU1154173-01,2022HU1154173,01,00300,36,M,112,19,1
2022HU1154173-02,2022HU1154173,02,00300,34,F,113,21,1
2022HU1154173-03,2022HU1154173,03,00300,5,F,161,02,1
2022HU1154364-01,2022HU1154364,01,00300,37,M,37,22,1
2022HU1154855-01,2022HU1154855,01,00500,68,F,22,19,3
2022HU1154855-02,2022HU1154855,02,00500,77,M,8,21,3
2022HU1155186-01,2022HU1155186,01,00100,50,M,72,22,1
2022HU1155186-02,2022HU1155186,02,00100,47,F,55,20,1
2022HU1155186-03,2022HU1155186,03,00100,17,M,66,14,1
2022HU1155186-04,2022HU1155186,04,00100,15,M,66,12,1
2022HU1155225-01,2022HU1155225,01,00500,53,M,58,16,1
2022HU1155225-02,2022HU1155225,02,00500,46,F,67,22,1
2022HU1155868-01,2022HU1155868,01,00400,49,F,41,21,1
2022HU1155868-02,2022HU1155868,02,00400,56,M,72,22,1
2022HU1155868-03,2022HU1155868,03,00400,13,F,57,10,1
2022HU1155960-01,2022HU1155960,01,00400,73,F,51,19,1
2022HU1155960-02,2022HU1155960,02,00400,25,M,25,16,3
2022HU1155994-01,2022HU1155994,01,00300,27,M,96,19,6
2022HU1155994-02,2022HU1155994,02,00300,32,F,94,20,1
2022HU1155994-03,2022HU1155994,03,00300,29,F,80,19,1
2022HU1157648-01,2022HU1157648,01,00300,32,F,20,19,9
2022HU1157648-02,2022HU1157648,02,00300,33,M,224,18,8
2022HU1157648-03,2022HU1157648,03,00300,8,M,86,05,9
2022HU1157648-04,2022HU1157648,04,00300,6,M,87,03,9
2022HU1158221-01,2022HU1158221,01,00500,33,F,117,19,1
2022HU1158221-02,2022HU1158221,02,00500,38,M,83,17,1
2022HU1158221-03,2022HU1158221,03,00500,13,M,138,11,1
2022HU1158221-04,2022HU1158221,04,00500,12,F,99,09,1
2022HU1158952-01,2022HU1158952,01,00300,74,F,91,22,1
2022HU1158952-02,2022HU1158952,02,00300,72,M,79,24,1
2022HU1159484-01,2022HU1159484,01,00500,74,F,66,21,1
2022HU1160120-01,2022HU1160120,01,00300,38,F,114,21,1
2022HU1160120-02,2022HU1160120,02,00300,37,M,128,20,1
2022HU1160120-03,2022HU1160120,03,00300,3,M,84,01,1
2022HU1160168-01,2022HU1160168,01,00400,56,M,100,23,1
2022HU1160168-02,2022HU1160168,02,00400,53,F,82,21,1
2022HU1160647-01,2022HU1160647,01,00200,32,M,18,16,1
2022HU1160647-02,2022HU1160647,02,00200,28,F,34,20,1
2022HU1160690-01,2022HU1160690,01,00200,24,F,74,21,1
2022HU1160690-02,2022HU1160690,02,00200,24,F,92,21,1
2022HU1160690-03,2022HU1160690,03,00200,22,F,92,20,1
2022HU1161825-01,2022HU1161825,01,00400,44,F,263,19,1
2022HU1161825-02,2022HU1161825,02,00400,47,M,182,21,1
2022HU1161825-03,2022HU1161825,03,00400,18,F,353,16,1
2022HU1161825-04,2022HU1161825,04,00400,14,M,294,11,1
2022HU1163620-01,2022HU1163620,01,00300,24,F,191,16,1
2022HU1163620-02,2022HU1163620,02,00300,25,F,104,20,1
2022HU1163902-01,2022HU1163902,01,00500,45,F,50,21,1
2022HU1163902-02,2022HU1163902,02,00500,45,M,97,19,1
2022HU1163902-03,2022HU1163902,03,00500,14,F,84,11,1
2022HU1163902-04,2022HU1163902,04,00500,12,M,67,08,1
2022HU1164320-01,2022HU1164320,01,00300,57,M,94,15,1
2022HU1165733-01,2022HU1165733,01,00400,19,M,53,16,7
2022HU1165848-01,2022HU1165848,01,00200,30,M,13,20,1
2022HU1166418-01,2022HU1166418,01,00200,26,F,152,21,1
2022HU1166418-02,2022HU1166418,02,00200,26,M,350,22,1
2022HU1166418-03,2022HU1166418,03,00200,1,F,92,,1
2022HU1166725-01,2022HU1166725,01,00400,33,F,258,19,1
2022HU1166725-02,2022HU1166725,02,00400,37,M,232,19,1
2022HU1166725-03,2022HU1166725,03,00400,8,M,249,05,1
2022HU1166725-04,2022HU1166725,04,00400,4,M,252,01,1
2022HU1167305-01,2022HU1167305,01,00500,64,F,17,20,1
2022HU1167996-01,2022HU1167996,01,00300,38,M,120,21,1
2022HU1167996-02,2022HU1167996,02,00300,39,F,135,20,6
2022HU1167996-03,2022HU1167996,03,00300,9,F,90,06,9
2022HU1168211-01,2022HU1168211,01,00200,45,M,28,24,1
2022HU1168211-02,2022HU1168211,02,00200,44,F,35,16,1
2022HU1168211-03,2022HU1168211,03,00200,44,F,35,20,1
2022HU1168211-04,2022HU1168211,04,00200,42,F,33,17,1
2022HU1168211-05,2022HU1168211,05,00200,37,F,35,18,1
2022HU1168211-06,2022HU1168211,06,00200,21,F,20,16,1
2022HU1168211-07,2022HU1168211,07,00200,21,F,21,17,1
2022HU1168211-08,2022HU1168211,08,00200,21,F,20,20,1
